year_month,article_count,rate_per_100k,mean_title_sentiment,mean_title_risk,mean_body_risk,avg_sentiment,avg_risk,mean_body_sentiment,tweet_count,avg_likes
2018-10,0.0,1.9776443165759976,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.0061411642357064,0.0125843824119686,-0.1673080405043852,28,3.25
2018-11,4.0,2.003590087493176,-0.1348626624094322,0.0,0.0165017214328434,-0.1347806995795311,0.0095347033646589,-0.228195484727621,23,26.39130434782609
2018-12,1.0,1.7758438761090591,-0.1517635714262724,0.0,0.003613369467028,-0.3236884102970361,0.0147428571428571,-0.6161441672593355,25,5.72
2019-01,1.0,2.057479878768905,-0.6948175122961402,0.0,0.0043887147335423,-0.2357345474010799,0.0222764625725152,-0.5447966074571013,22,3.6818181818181817
2019-02,3.0,1.8701742875644531,-0.4895891118794679,0.074074074074074,0.0393547761601685,-0.2105253242076404,0.0691884005373663,-0.2596272242565949,31,3.70967741935484
2019-03,0.0,2.146810237651029,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.0857446107855888,0.0120035125296281,-0.1673080405043852,34,9.588235294117649
2019-04,4.0,1.803896924522878,-0.0436708863126113,0.1607142857142857,0.0557751010221722,0.0445041325197301,0.0144740163363866,-0.1680474393069744,39,5.0256410256410255
2019-05,0.0,1.8759375365245905,-0.1254130841795442,0.0367833428467492,0.0204887508944706,0.0397429951774557,0.0090167221686943,-0.1673080405043852,23,3.9565217391304346
2019-06,2.0,1.6281178312386997,0.0282640168443322,0.0,0.0154586069917877,-0.0234186968965721,0.0159646937110217,-0.2082010302692651,14,5.714285714285714
2019-07,4.0,1.717448190120823,-0.0558711852645501,0.0,0.0218445187106743,0.0631744388867026,0.015566295744009,-0.3274430611636489,30,5.6
2019-08,5.0,2.089177748049659,0.1168118266854435,0.0348484848484848,0.0210196244787896,-0.1800189829003569,0.0388859551590703,-0.1184415092691779,37,6.756756756756757
2019-09,1.0,2.031545258448289,0.0661486107856035,0.0,0.0321543408360128,-0.0707805944149623,0.0166966263533564,-0.0470377728343009,79,8.025316455696203
2019-10,1.0,2.7548330029454813,-0.2509764619171619,0.2,0.0389221556886227,-0.1893118929568261,0.0121058769545358,-0.2602766640484333,72,6.569444444444445
2019-11,0.0,2.6424496482228097,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.1626749150260972,0.0109785509031198,-0.1673080405043852,24,3.208333333333333
2019-12,0.0,2.2966547106145905,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.169857201018286,0.0265869872809673,-0.1673080405043852,33,5.636363636363637
2020-01,2.0,1.9910722165926968,0.0228903256356716,0.0,0.0138637215454141,-0.0842606202117167,0.0147293400725895,0.2634835129138082,18,12.38888888888889
2020-02,4.0,2.019886575732967,-0.0444862089352682,0.0,0.0116716512910523,-0.0927293979584646,0.0125018195741879,-0.1129383718362078,31,5.0
2020-03,3.0,1.844118984977317,-0.4622581621321539,0.0,0.0087803973568452,-0.4655677030375227,0.0205026702139111,0.0653137403229872,98,5.408163265306122
2020-04,1.0,1.3341048281945276,0.6112394663505256,0.0,0.0228658536585365,-0.28523492662757,0.0238477220055998,0.0298642944544553,58,9.879310344827584
2020-05,1.0,1.2303731352895535,0.2108801268041134,0.0,0.0344827586206896,-0.1235408745908542,0.0186895940737102,-0.0173611193895339,22,9.318181818181818
2020-06,4.0,1.406140726045204,-0.0223393114283681,0.1112637362637362,0.0209837269866362,-0.417352475815763,0.024272705286338,0.2024441519752144,15,53.0
2020-07,3.0,1.2764761099139863,-0.192367418979605,0.0625,0.0432477073281507,-0.2206848664839829,0.0055724861108018,-0.2161630035067598,43,7.488372093023256
2020-08,3.0,1.6107226759411253,-0.2556805172935129,0.0999999999999999,0.0136747289129265,-0.309983474916468,0.0161764815644126,0.187288898974657,25,11.08
2020-09,2.0,1.6683513942216666,-0.074164624325931,0.0,0.0226924658602645,-0.2153543957911834,0.0097232052798379,-0.3044326063245535,33,6.787878787878788
2020-10,1.0,1.9968350884207509,0.0936691705137491,0.0,0.00734394124847,-0.0288335691590833,0.0073900903699419,0.8872630717232823,23,4.086956521739131
2020-11,2.0,1.858526164547452,-0.0015795500949024,0.0,0.0128175698046572,-0.0828067252755557,0.0073959408324733,-0.535167652182281,19,6.526315789473684
2020-12,3.0,1.835474677235236,-0.229559954876701,0.1111111111111111,0.028677807133071,-0.0909514935570769,0.0166721229570066,-0.2213120963424444,38,5.947368421052632
2021-01,1.0,2.107282899780834,0.0004350952804088,0.0,0.0095238095238095,-0.2486273802085114,0.0114308005600692,0.5217579901218414,34,18.705882352941178
2021-02,4.0,1.9107187884158177,-0.1143107188399881,0.0,0.0037839936365473,-0.0834133818668002,0.0185541372811874,0.0275342855602502,12,8.333333333333334
2021-03,3.0,1.94540657277435,-0.1040752554933229,0.0,0.0615126150540637,0.0311987392223355,0.0103227447574888,-0.3459715458254019,32,32.84375
2021-04,1.0,1.615872621368294,-0.482121161185205,0.2727272727272727,0.0386831275720164,-0.2111916796196825,0.013620184090518,0.0442069768905639,37,9.405405405405403
2021-05,4.0,1.6794668926922696,0.2585899271653034,0.0,0.0216245262892703,-0.1520002366642334,0.0261516098226801,0.0385268121026456,32,8.6875
2021-06,4.0,1.757514407498967,-0.0464237867854535,0.0454545454545454,0.0284246004012522,-0.0208118833273787,0.0142100239274068,-0.1073284815065562,25,11.0
2021-07,3.0,1.9656411136501608,-0.0270076788341005,0.0,0.0098988690843749,-0.0214284751429938,0.0109632506692038,-0.1010030973702669,37,8.35135135135135
2021-08,1.0,1.8095460840367656,-0.3658771198242903,0.0,0.0155038759689922,-0.1056399901572149,0.0216968312278393,-0.6883937083184719,32,9.875
2021-09,1.0,1.8355619223056647,-0.1598221492022276,0.0,0.0276497695852534,-0.2277913769697382,0.0162466335334996,-0.4243839550763368,22,5.136363636363637
2021-10,2.0,1.861577760574564,-0.0627900352701544,0.1,0.0381097560975609,-0.2580194817733411,0.0248180672914629,-0.2722508488222956,57,15.24561403508772
2021-11,2.0,1.954078518863983,-0.0382083915174007,0.0,0.0116976604679064,-0.1464598772767931,0.0203856151091445,0.2570959948934614,24,5.333333333333333
2021-12,2.0,1.8037647866436768,0.0153055842965841,0.0,0.0038703299572864,-0.0246258126995102,0.0069930069930069,-0.0494734942913055,11,4.909090909090909
2022-01,5.0,1.639544654263201,0.1729914135299623,0.0,0.0184294238220017,0.0195767430122941,0.0034188034188034,-0.0125976129435002,15,11.8
2022-02,4.0,1.5029159330746011,0.2763087798375636,0.0,0.0305428730680774,-0.1754882515690821,0.0154213323070904,0.0256664273329078,27,10.77777777777778
2022-03,3.0,1.459311022056963,0.2376120806050797,0.0,0.0197553836994806,-0.0407087501439758,0.0151943694706852,-0.1739365166674058,17,5.882352941176471
2022-04,2.0,1.700591529687895,-0.3680500658228993,0.1363636363636363,0.0303480475382003,-0.2357310068940645,0.0245442368810794,-0.4524368532001972,33,11.87878787878788
2022-05,0.0,1.889546144097661,-0.1254130841795442,0.0367833428467492,0.0204887508944706,-0.1532896442269604,0.0160410569245155,-0.1673080405043852,29,5.0
2022-06,1.0,1.7907083457910142,-0.7456820346415043,0.0,0.0089766606822262,-0.2948877422718285,0.0011443322289196,-0.4697135761380195,35,4.971428571428572
2022-07,6.0,1.726754476298478,-0.0620056677920123,0.0,0.0034399513634504,0.0849574916658695,0.0071973378095827,-0.1142468685284257,23,31.782608695652176
2022-08,4.0,1.9796629602007805,-0.3411573525518178,0.0238095238095238,0.0194966470853943,-0.1347767225926037,0.0110039380422655,0.1163219958543777,36,7.055555555555555
2022-09,1.0,1.9331510551152995,-0.0697532333433628,0.0,0.0080213903743315,-0.2349107515019102,0.0249297195786784,-0.1143744103610515,38,10.63157894736842
2022-10,1.0,1.622102689856146,-0.5170504730194807,0.0666666666666666,0.0511049723756906,-0.2381736901775002,0.0019036954087346,-0.4124836474657058,25,27.48
2022-11,4.0,1.8081503101980692,-0.299919641285669,0.0874125874125874,0.0301109310953451,-0.1318311483599245,0.0128932282694252,0.030715309549123,29,6.172413793103448
2022-12,1.0,1.6511726305345715,0.1319070709869265,0.0,0.0239774330042313,-0.3663211231275151,0.0190144682718027,0.0288643278181552,21,6.666666666666667
2023-01,2.0,1.7057291227763482,0.1021760245785117,0.0,0.0296352583586626,-0.2629222029101346,0.0234278719911202,0.2024201173335313,46,11.217391304347826
2023-02,7.0,1.354122267825857,-0.2215798097396535,0.0389610389610389,0.0061761546723952,-0.4392520199685047,0.039971570994349,-0.1636574534433228,104,14.557692307692308
2023-03,14.0,1.618553869482838,-0.0631256654326405,0.0340336134453781,0.0137362637362637,-0.220791757957119,0.0155719794924181,-0.3074068208225071,23,5.3478260869565215
2023-04,4.0,1.307628799402652,-0.4249978354200721,0.03125,0.0,-0.2250431875325739,0.0199507389162561,-0.5681252740323544,24,7.041666666666667
2023-05,3.0,1.4616384135545195,-0.1884363824501633,0.0,0.0024665257223396,-0.3972268583666947,0.0272006196683384,0.1643552704093357,18,5.555555555555555
2023-06,3.0,1.5778720846125334,-0.23758614808321,0.0,0.0023380093520374,-0.1041357434199502,0.0301100398816928,-0.0058041475713253,29,11.379310344827584
2023-07,6.0,1.5749662428360829,0.0757544684844712,0.0111111111111111,0.0003834723420573,0.0648377159722494,0.0236229886460269,0.0913812376869221,25,11.64
2023-08,7.0,1.9875957750920308,-0.1284354041729654,0.0168067226890756,0.0358273174600833,-0.3004347625673593,0.0271857152129862,-0.2189105272825275,56,23.571428571428573
2023-09,3.0,2.0195600346329847,-0.0270112287253141,0.0555555555555555,0.0286319989741282,-0.3459908539969167,0.0138114214176627,-0.1909182965755462,88,9.102272727272728
2023-10,4.0,2.6908094849930126,-0.1030476212035864,0.1572420634920635,0.0349591098607707,-0.0678158930831534,0.0089150770664802,-0.377706091850996,17,11.705882352941176
2023-11,6.0,3.672984005433227,-0.1397358277657379,0.0527332144979203,0.0249378978743867,-0.4066812693407493,0.0222222222222222,-0.3846297947069009,7,23.571428571428573
2023-12,1.0,3.96066234130181,0.2915782160125673,0.0,0.005813953488372,-0.2899614213633218,0.017095381132307,0.0879202242940664,28,55.71428571428572
2024-01,3.0,3.532108918927077,0.0404243553057313,0.0392156862745097,0.0324510201470203,-0.1994911998626776,0.0126937984496124,-0.1735308766365051,16,36.4375
2024-02,6.0,2.542310422855192,-0.2059784474161764,0.0386141636141635,0.0236131921561402,-0.3154274439227513,0.0388643632437186,-0.1940789223493387,22,14.590909090909092
2024-03,3.0,2.0373111901654544,-0.1920838703711826,0.1944444444444444,0.0621901331053852,-0.3454709695535712,0.0166815310293571,-0.275899978975455,20,8.05
2024-04,3.0,2.2248823337359283,-0.149082110573848,0.1512820512820512,0.0443413256241902,-0.4062909480370581,0.0251231136944124,-0.2638339673479398,25,84.16
2024-05,10.0,2.060396869374128,-0.1405239977873861,0.0695054945054944,0.0413884406167943,-0.0466626217239536,0.0084754326133636,-0.1447601256892084,30,55.46666666666667
2024-06,7.0,2.322996470372792,-0.1484596018812486,0.0221088435374149,0.0139940925390802,-0.3202940689613267,0.0386057401016833,-0.2506077148552452,24,4.958333333333333
2024-07,11.0,2.5567389723606126,-0.2605425688353451,0.090417537008446,0.0411759503058807,-0.3491702671162784,0.0688051416627549,-0.2237420638345859,42,16.285714285714285
2024-08,13.0,2.73276727632675,-0.326090938769854,0.0967032967032967,0.0458259060236328,-0.2574891870841383,0.008,-0.2811351419927982,5,5.2
2024-09,8.0,2.888595610985297,-0.3032487741438672,0.1664653361344537,0.0516707932657363,-0.3890598201416904,0.0466253260643654,-0.3570768012432381,79,9.08860759493671
2024-10,2.0,3.4715090110043088,-0.0385288149118423,0.0,0.0056818181818181,-0.2142835691817762,0.0193357387853243,-0.1695957733318209,33,13.909090909090908
2024-11,1.0,3.584051697146593,-0.0473674237728118,0.0,0.0083507306889352,-0.1951928724379589,0.0110129714968424,-0.433891212567687,14,10.857142857142858
2024-12,2.0,3.627337345662856,0.0625395392999053,0.2,0.0400535236396074,-0.3753882259596139,0.0063408521303258,-0.4690659940242767,25,43.2
